고객ID,사용기기,사용OS,유입경로,회원상태,거주지,연령,성별,서비스총구매수,총구매금액,총수정요청수,총추가결제금액
3020400160,SM-N950N,Android8.0.0,네이버카페,정상회원,경기도,38,여성,2,39200,0,9200
3020400161,LG-F600S,Android6.0,유튜브,정상회원,경기도,20,,1,804600,0,4600
3020400162,SM-G935S,Android8.0.0,유튜브,정상회원,경기도,31,남성,1,9600,0,4600
3020400163,LGM-V300L,Android8.0.0,유튜브,정상회원,경기도,28,남성,2,104200,0,9200
3020400166,LG-F600S,Android6.0,유튜브,정상회원,전라도,,남성,3,59800,0,13800
3020400170,SM-G930L,Android8.0.0,네이버블로그,정상회원,전라도,28,여성,1,19600,0,4600
3020400172,SM-G930L,Android8.0.0,검색광고,정상회원,전라도,30,남성,2,49200,0,9200
3020400177,SM-G930L,Android8.0.0,유튜브,정상회원,전라도,33,남성,2,34200,0,9200
3020400178,SM-N950N,Android8.0.0,인스타그램,정상회원,전라도,30,,1,204600,0,4600
3020400180,LG-F600S,Android6.0,검색광고,정상회원,강원도,24,남성,1,9600,0,4600
3020400181,LGM-V300L,Android8.0.0,네이버블로그,탈퇴,강원도,26,남성,1,0,-1,0
3020400182,LGM-V300L,Android8.0.0,인스타그램,정상회원,강원도,25,남성,1,194600,0,4600
3020400183,SM-G950N,Android8.0.0,구글광고,정상회원,강원도,41,남성,1,11600,0,4600
3020400185,SM-G960N,Android8.0.0,인스타그램,탈퇴,전라도,31,남성,1,29600,0,4600
3020400186,SM-G960N,Android8.0.0,인스타그램,정상회원,전라도,47,남성,2,1119200,0,9200
3020400188,LGM-V300L,Android8.0.0,유튜브,정상회원,전라도,21,남성,3,103800,0,13800
302040019,iPhone,iOS12.1,네이버블로그,정상회원,전라도,20,남성,1,54600,0,4600
3020400190,LG-F600S,Android6.0,네이버블로그,정상회원,전라도,25,남성,1,34600,0,4600
3020400192,LGM-V300L,Android8.0.0,인스타그램,정상회원,전라도,22,여성,1,0,-1,0
3020400196,iPhone,iOS11.4.1,검색광고,정상회원,전라도,24,남성,1,24600,0,4600
3020400197,iPhone,iOS12.0,네이버블로그,정상회원,전라도,26,남성,1,404600,0,4600
302040081,iPhone,iOS11.4.1,인스타그램,정상회원,강원도,30,남성,2,270000,0,20000
3020400810,iPhone,iOS11.4.1,직접검색,정상회원,제주도,23,남성,2,45000,0,20000
30204008100,SM-G610S,Android7.0,검색광고,정상회원,제주도,42,남성,5,77000,0,50000
30204008101,iPhone,iOS12.0,네이버블로그,정상회원,서울시,45,여성,1,20000,0,10000
30204008102,iPhone,iOS11.4.1,유튜브,탈퇴처리중,충청도,26,남성,2,129000,0,20000
30204008104,LGM-V300L,Android8.0.0,인스타그램,정상회원,충청도,23,여성,1,15000,0,10000
30204008105,iPhone,iOS12.1,유튜브,정상회원,경상도,24,남성,4,175000,0,40000
30204008106,SM-G930S,Android8.0.0,유튜브,정상회원,경상도,31,여성,4,429000,0,40000
30204008107,SM-G930S,Android8.0.0,네이버카페,정상회원,경상도,20,여성,3,100000,0,30000
30204008108,iPhone,iOS12.1,유튜브,정상회원,경상도,46,,5,744200,1,45200
30204008109,SM-N950N,Android8.0.0,유튜브,정상회원,서울시,26,남성,2,330000,0,20000
3020400811,iPhone,iOS11.4,유튜브,정상회원,서울시,21,남성,4,130000,0,40000
30204008110,iPhone,iOS12.1,네이버블로그,정상회원,서울시,43,여성,1,30000,0,10000
30204008111,iPhone,iOS12.0,유튜브,정상회원,서울시,43,여성,1,30000,0,10000
30204008112,iPhone,iOS12.0,네이버블로그,정상회원,경상도,19,남성,3,149000,0,30000
30204008113,SM-G930S,Android8.0.0,검색광고,정상회원,경상도,20,남성,1,15000,0,10000
30204008114,SM-G930S,Android8.0.0,유튜브,정상회원,경상도,27,남성,3,105000,0,30000
30204008115,LGM-V300L,Android8.0.0,유튜브,정상회원,경상도,38,남성,3,65000,0,30000
30204008117,iPhone,iOS12.0,네이버블로그,정상회원,경상도,23,여성,3,130200,1,25200
30204008118,iPhone,iOS12.0,유튜브,정상회원,경상도,28,여성,2,197000,0,20000
30204008119,iPhone,iOS12.0,유튜브,탈퇴,경상도,21,남성,4,105000,0,40000
3020400812,iPhone,iOS12.1,네이버블로그,정상회원,경상도,36,남성,6,245200,1,55200
30204008120,iPhone,iOS12.1,유튜브,정상회원,경상도,32,남성,5,155000,0,50000
30204008121,SM-G930S,Android8.0.0,유튜브,정상회원,경상도,22,남성,3,55000,0,30000
30204008122,SM-G930S,Android8.0.0,직접검색,정상회원,경상도,21,남성,1,40000,0,10000
30204008123,SM-G950N,Android8.0.0,네이버블로그,탈퇴,경상도,28,남성,3,172000,0,30000
30204008124,SM-G935S,Android8.0.0,네이버블로그,정상회원,경상도,21,남성,3,125000,0,30000
30204008125,SM-G930S,Android8.0.0,검색광고,정상회원,경상도,24,남성,2,150000,0,20000
30204008126,SM-G930S,Android8.0.0,유튜브,정상회원,경상도,30,여성,3,120000,0,30000
30204008127,iPhone,iOS12.1,유튜브,정상회원,경상도,27,남성,6,1630000,0,60000
30204008128,SM-G930L,Android8.0.0,구글광고,정상회원,경상도,26,남성,2,160000,0,20000
30204008129,SM-N950N,Android8.0.0,네이버블로그,정상회원,경상도,33,남성,1,20000,0,10000
3020400813,SM-N950N,Android8.0.0,네이버블로그,정상회원,경상도,23,남성,4,390000,-1,30000
30204008130,SM-N950N,Android8.0.0,검색광고,정상회원,경상도,25,남성,1,30000,0,10000
30204008131,SM-N950N,Android8.0.0,네이버블로그,정상회원,충청도,24,남성,2,920000,0,20000
30204008132,SM-G935S,Android8.0.0,검색광고,정상회원,충청도,20,남성,5,145000,0,50000
30204008133,SM-G955N,Android8.0.0,유튜브,정상회원,충청도,26,여성,4,80200,1,35200
30204008134,iPhone,iOS11.4,인스타그램,정상회원,충청도,48,여성,4,239000,0,40000
30204008135,SM-G930S,Android8.0.0,검색광고,정상회원,충청도,21,남성,2,149000,0,20000
30204008136,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,41,남성,2,75000,0,20000
30204008137,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,34,남성,2,74000,0,20000
30204008138,SM-G930L,Android8.0.0,유튜브,정상회원,경상도,39,남성,3,200000,0,30000
30204008139,SM-G930L,Android8.0.0,네이버카페,정상회원,충청도,19,남성,1,70000,0,10000
3020400814,SM-G930L,Android8.0.0,네이버블로그,정상회원,충청도,38,남성,4,91000,0,40000
30204008140,iPhone,iOS12.0,유튜브,정상회원,충청도,46,,7,470000,0,70000
30204008141,SM-N950N,Android8.0.0,인스타그램,정상회원,충청도,,남성,2,290000,0,20000
30204008142,iPhone,iOS12.0,구글광고,정상회원,충청도,23,여성,1,100000,0,10000
30204008143,SM-G955N,Android8.0.0,구글광고,정상회원,충청도,27,여성,3,65000,0,30000
30204008144,iPhone,iOS11.4.1,직접검색,정상회원,충청도,24,남성,2,20000,-1,10000
30204008145,SM-N950N,Android8.0.0,인스타그램,정상회원,충청도,20,남성,2,35000,0,20000
30204008146,SM-G960N,Android8.0.0,유튜브,정상회원,충청도,28,남성,5,325000,0,50000
30204008147,Mi A2,Android8.1.0,유튜브,정상회원,충청도,38,여성,2,100000,0,20000
30204008149,iPhone,iOS11.4.1,유튜브,정상회원,충청도,29,남성,3,238000,0,30000
3020400815,SM-G930L,Android8.0.0,네이버블로그,정상회원,충청도,34,여성,5,110000,0,50000
30204008150,SM-G930L,Android8.0.0,유튜브,정상회원,충청도,22,남성,3,105000,0,30000
30204008151,SM-G955U,Android7.0,유튜브,정상회원,충청도,24,남성,3,285000,0,30000
30204008152,SM-G930S,Android8.0.0,검색광고,정상회원,충청도,32,여성,4,98000,0,40000
30204008153,SM-G930S,Android8.0.0,유튜브,정상회원,충청도,21,남성,1,25000,0,10000
30204008154,iPhone,iOS12.0,유튜브,정상회원,충청도,23,남성,2,40000,0,20000
30204008155,iPhone,iOS12.0,네이버블로그,정상회원,충청도,26,남성,3,130000,0,30000
30204008156,SM-G930S,Android8.0.0,인스타그램,정상회원,경기도,21,남성,3,374700,2,29700
30204008157,SM-G930L,Android8.0.0,유튜브,정상회원,경기도,36,남성,1,15000,0,10000
30204008158,SM-N935K,Android8.0.0,인스타그램,정상회원,경기도,32,남성,2,58000,0,20000
30204008159,SM-G955N,Android8.0.0,네이버블로그,정상회원,경기도,21,남성,5,165000,0,50000
3020400816,SM-G930S,Android8.0.0,유튜브,정상회원,경기도,29,남성,6,1430000,0,60000
30204008160,iPhone,iOS12.0,유튜브,정상회원,경기도,26,남성,5,495200,1,45200
30204008162,iPhone,iOS12.0,네이버카페,정상회원,경기도,23,남성,1,20000,0,10000
30204008164,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,22,남성,3,580000,0,30000
30204008165,SM-G935S,Android8.0.0,네이버블로그,정상회원,경기도,20,남성,5,295000,0,50000
30204008166,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,41,남성,2,63000,0,20000
30204008167,SM-N935K,Android8.0.0,직접검색,정상회원,경기도,25,남성,1,15000,0,10000
30204008168,SM-G610S,Android7.0,네이버블로그,정상회원,경기도,33,남성,1,20000,0,10000
30204008169,SM-G960N,Android8.0.0,직접검색,정상회원,경기도,28,남성,6,568000,0,60000
3020400817,SM-G950N,Android8.0.0,네이버블로그,정상회원,경기도,27,여성,4,81000,0,40000
30204008171,SM-N935K,Android8.0.0,유튜브,정상회원,경기도,23,남성,3,899000,0,30000
30204008173,SM-G930L,Android8.0.0,네이버블로그,정상회원,경기도,22,여성,6,247000,0,60000
30204008175,SM-G955U,Android7.0,유튜브,정상회원,경기도,26,남성,2,35000,0,20000
30204008176,SM-G960N,Android8.0.0,유튜브,정상회원,경상도,25,여성,4,120200,1,35200
30204008177,LGM-V300L,Android8.0.0,유튜브,정상회원,경상도,35,,3,295000,0,30000
30204008178,SM-G935K,Android8.0.0,유튜브,정상회원,전라도,38,남성,5,132200,1,45200
30204008179,SM-N950N,Android8.0.0,네이버블로그,정상회원,경상도,37,남성,3,284200,1,25200
3020400818,SM-G930L,Android8.0.0,유튜브,정상회원,경상도,21,남성,3,55000,-1,20000
30204008180,iPhone,iOS12.0,검색광고,정상회원,경상도,35,남성,1,30000,0,10000
30204008181,SM-G930L,Android8.0.0,네이버블로그,정상회원,경상도,26,남성,2,99000,0,20000
30204008182,SM-G930L,Android8.0.0,네이버블로그,정상회원,경상도,32,남성,2,135000,0,20000
30204008183,SM-G930L,Android8.0.0,유튜브,정상회원,경상도,40,남성,6,302000,0,60000
30204008184,SM-G960N,Android8.0.0,유튜브,정상회원,경상도,31,여성,7,590000,0,70000
30204008185,iPhone,iOS12.0,검색광고,정상회원,경기도,22,남성,3,91000,0,30000
30204008186,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,29,남성,3,95000,0,30000
30204008187,SM-N935S,Android8.0.0,유튜브,정상회원,전라도,35,남성,2,73000,0,20000
30204008189,LGM-V300L,Android8.0.0,유튜브,정상회원,경상도,24,여성,1,40000,0,10000
3020400819,SM-G960N,Android8.0.0,페이스북,정상회원,강원도,22,,1,15000,0,10000
30204008190,SM-G930L,Android8.0.0,네이버블로그,정상회원,강원도,31,남성,4,420200,1,35200
30204008191,SM-N935S,Android8.0.0,인스타그램,정상회원,경기도,28,남성,2,55000,0,20000
30204008193,LGM-V300L,Android8.0.0,네이버카페,정상회원,경기도,26,여성,4,594000,0,40000
30204008194,SM-G950N,Android8.0.0,페이스북,정상회원,경기도,30,남성,1,40000,0,10000
30204008195,SM-N950N,Android8.0.0,네이버블로그,정상회원,경기도,27,남성,6,447700,1,55200
30204008196,iPhone,iOS12.0,네이버블로그,정상회원,경기도,32,남성,2,122000,0,20000
30204008197,SM-G610S,Android7.0,유튜브,정상회원,경기도,23,남성,3,75000,0,30000
30204008198,SM-G950N,Android8.0.0,네이버카페,정상회원,경기도,21,여성,6,1130000,0,60000
30204008199,SM-G935K,Android8.0.0,네이버블로그,정상회원,경기도,24,남성,3,83000,0,30000
302040082,SM-G955N,Android7.0,네이버블로그,정상회원,경기도,26,남성,2,41000,0,20000
3020400820,SM-G955N,Android7.0,검색광고,정상회원,경기도,27,남성,1,15000,0,10000
30204008200,SM-G950N,Android8.0.0,인스타그램,정상회원,전라도,25,여성,3,70000,0,30000
3020400821,iPhone,iOS12.0,네이버블로그,정상회원,전라도,22,남성,2,89000,0,20000
3020400822,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,21,남성,2,140000,0,20000
3020400823,SM-G950N,Android8.0.0,네이버블로그,정상회원,서울시,26,남성,1,30000,0,10000
3020400824,SM-G950N,Android8.0.0,네이버카페,정상회원,서울시,27,남성,3,115000,0,30000
3020400825,SM-G610S,Android7.0,네이버블로그,정상회원,서울시,29,남성,2,30000,0,20000
3020400827,SM-G955N,Android7.0,유튜브,정상회원,서울시,35,,5,150000,0,50000
3020400828,iPhone,iOS12.0,유튜브,정상회원,서울시,52,남성,1,65000,0,10000
3020400829,SM-N950N,Android8.0.0,유튜브,정상회원,서울시,29,남성,3,159000,0,30000
302040083,SM-G930L,Android8.0.0,유튜브,탈퇴,서울시,28,남성,2,58000,0,20000
3020400830,SM-G610S,Android7.0,검색광고,정상회원,서울시,20,남성,4,191000,0,40000
3020400832,SM-G955N,Android7.0,검색광고,정상회원,서울시,36,남성,2,142000,0,20000
3020400834,SM-G955N,Android7.0,네이버블로그,정상회원,서울시,20,남성,1,15000,0,10000
3020400835,SM-N950N,Android8.0.0,유튜브,정상회원,서울시,33,남성,2,75000,0,20000
3020400836,SM-G955N,Android7.0,네이버블로그,정상회원,서울시,20,남성,1,60000,0,10000
3020400837,iPhone,iOS12.0,유튜브,정상회원,서울시,27,여성,1,110000,0,10000
3020400838,SM-G955N,Android8.0.0,유튜브,정상회원,강원도,21,남성,7,161200,1,65200
3020400839,SM-G610S,Android7.0,검색광고,정상회원,강원도,28,남성,2,35000,0,20000
302040084,SM-N920S,Android7.0,유튜브,정상회원,강원도,31,남성,3,345000,0,30000
3020400840,SM-N950N,Android8.0.0,검색광고,정상회원,서울시,23,남성,4,135000,0,40000
3020400841,SM-G955N,Android8.0.0,네이버블로그,정상회원,서울시,26,남성,1,15000,0,10000
3020400843,SM-G960N,Android8.0.0,유튜브,정상회원,서울시,19,남성,3,244200,1,25200
3020400844,iPhone,iOS11.4.1,검색광고,정상회원,서울시,22,남성,4,120000,0,40000
3020400845,SM-G955N,Android8.0.0,유튜브,정상회원,서울시,33,남성,2,110000,0,20000
3020400846,SM-N950N,Android7.1.1,네이버카페,정상회원,서울시,26,,2,175000,0,20000
3020400847,SM-G960N,Android8.0.0,네이버블로그,정상회원,서울시,24,여성,4,270000,0,40000
3020400848,LGM-V300L,Android8.0.0,인스타그램,정상회원,경기도,32,남성,2,59000,0,20000
3020400849,SM-G960N,Android8.0.0,인스타그램,정상회원,경기도,20,남성,4,117200,1,35200
302040085,SM-G955N,Android8.0.0,네이버카페,정상회원,경상도,46,남성,2,33000,0,20000
3020400850,SM-N950N,Android7.1.1,네이버카페,정상회원,경상도,20,남성,2,70200,1,15200
3020400851,iPhone,iOS11.4,유튜브,정상회원,경상도,29,남성,2,50200,1,15200
3020400852,SM-G930L,Android8.0.0,유튜브,정상회원,경상도,26,남성,2,30000,0,20000
3020400853,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,32,여성,5,180200,1,45200
3020400854,SM-G960N,Android8.0.0,유튜브,정상회원,경상도,22,,2,50000,0,20000
3020400855,SM-G960N,Android8.0.0,네이버카페,정상회원,경상도,31,남성,3,65200,1,25200
3020400856,SM-G930L,Android8.0.0,유튜브,정상회원,경상도,32,여성,1,60000,0,10000
3020400857,SM-N935S,Android8.0.0,유튜브,정상회원,경상도,23,남성,4,159000,0,40000
3020400858,iPhone,iOS12.0,유튜브,정상회원,경상도,19,남성,3,135000,0,30000
3020400859,SM-N920K,Android7.0,유튜브,정상회원,경상도,26,남성,2,225000,0,20000
302040086,iPhone,iOS12.0,유튜브,정상회원,경상도,24,여성,2,120400,2,10400
3020400860,SM-N920K,Android7.0,페이스북,정상회원,경상도,25,여성,2,60000,0,20000
3020400862,SM-N920K,Android7.0,유튜브,정상회원,경상도,38,남성,2,70000,0,20000
3020400863,iPhone,iOS12.0,네이버블로그,정상회원,경상도,22,남성,4,76000,0,40000
3020400864,SM-G960N,Android8.0.0,검색광고,정상회원,경상도,22,남성,3,70200,1,25200
3020400865,SM-G960N,Android8.0.0,유튜브,정상회원,경상도,28,여성,2,35000,0,20000
3020400866,SM-N950N,Android8.0.0,검색광고,정상회원,경상도,21,,3,70000,0,30000
3020400867,SM-G930L,Android8.0.0,다음카페,정상회원,경상도,25,남성,3,177000,0,30000
3020400868,iPhone,iOS12.0,네이버블로그,정상회원,경상도,32,남성,3,60000,0,30000
302040087,SM-N920K,Android7.0,유튜브,정상회원,경상도,24,,1,20000,0,10000
3020400871,iPhone,iOS12.0,인스타그램,정상회원,경기도,31,남성,3,190000,0,30000
3020400872,SM-G930L,Android8.0.0,유튜브,정상회원,경기도,21,여성,3,95000,0,30000
3020400873,SM-N935S,Android8.0.0,유튜브,정상회원,경기도,25,여성,3,70000,0,30000
3020400874,iPhone,iOS12.0,검색광고,정상회원,경기도,26,여성,4,118000,0,40000
3020400875,SM-G955U,Android7.0,네이버블로그,정상회원,경기도,21,남성,6,499000,0,60000
3020400877,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,23,남성,2,110000,-1,10000
3020400878,iPhone,iOS12.1,인스타그램,정상회원,경기도,24,남성,5,130000,0,50000
3020400879,SM-N920K,Android7.0,유튜브,정상회원,경기도,36,여성,1,50000,0,10000
302040088,SM-N935S,Android8.0.0,검색광고,정상회원,경기도,26,남성,3,385000,0,30000
3020400880,iPhone,iOS12.0,인스타그램,정상회원,경기도,23,여성,7,229000,-1,60000
3020400881,iPhone,iOS12.0,유튜브,정상회원,경기도,21,남성,2,70200,1,15200
3020400882,SM-G955N,Android8.0.0,검색광고,탈퇴,경기도,23,여성,1,110000,0,10000
3020400883,SM-G960N,Android8.0.0,네이버블로그,정상회원,경기도,40,남성,1,21000,0,10000
3020400884,iPhone,iOS12.0,네이버블로그,정상회원,경기도,24,남성,1,40000,0,10000
3020400885,SM-N920K,Android7.0,유튜브,정상회원,경기도,37,남성,2,130000,0,20000
3020400886,SM-G955U,Android7.0,유튜브,정상회원,경기도,19,남성,3,445000,0,30000
3020400887,SM-G950N,Android8.0.0,네이버블로그,정상회원,경기도,20,남성,4,259200,1,35200
3020400888,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,25,여성,3,55000,0,30000
